Simulation,Agent,Episode,Reward
0,3,278,30.0
0,4,278,9.0
0,0,279,16.0
0,1,279,20.0
0,2,279,25.0
0,3,279,12.0
0,4,279,29.0
0,0,280,29.0
0,1,280,14.0
0,2,280,9.0
0,3,280,13.0
0,4,280,19.0
0,0,281,21.0
0,1,281,15.0
0,2,281,12.0
0,3,281,36.0
0,4,281,24.0
0,0,282,18.0
0,1,282,19.0
0,2,282,16.0
0,3,282,19.0
0,4,282,14.0
0,0,283,13.0
0,1,283,45.0
0,2,283,17.0
0,3,283,18.0
0,4,283,11.0
0,0,284,12.0
0,1,284,14.0
0,2,284,12.0
0,3,284,16.0
0,4,284,21.0
0,0,285,15.0
0,1,285,21.0
0,2,285,32.0
0,3,285,22.0
0,4,285,22.0
0,0,286,13.0
0,1,286,33.0
0,2,286,28.0
0,3,286,21.0
0,4,286,14.0
0,0,287,30.0
0,1,287,10.0
0,2,287,36.0
0,3,287,13.0
0,4,287,11.0
0,0,288,17.0
0,1,288,10.0
0,2,288,13.0
0,3,288,14.0
0,4,288,13.0
0,0,289,12.0
0,1,289,41.0
0,2,289,76.0
0,3,289,12.0
0,4,289,11.0
0,0,290,19.0
0,1,290,48.0
0,2,290,11.0
0,3,290,10.0
0,4,290,21.0
0,0,291,14.0
0,1,291,73.0
0,2,291,37.0
0,3,291,17.0
0,4,291,29.0
0,0,292,23.0
0,1,292,15.0
0,2,292,19.0
0,3,292,18.0
0,4,292,32.0
0,0,293,17.0
0,1,293,19.0
0,2,293,19.0
0,3,293,14.0
0,4,293,23.0
0,0,294,18.0
0,1,294,21.0
0,2,294,19.0
0,3,294,11.0
0,4,294,27.0
0,0,295,35.0
0,1,295,13.0
0,2,295,25.0
0,3,295,19.0
0,4,295,14.0
0,0,296,13.0
0,1,296,16.0
0,2,296,22.0
0,3,296,14.0
0,4,296,13.0
0,0,297,33.0
0,1,297,10.0
0,2,297,33.0
0,3,297,14.0
0,4,297,31.0
0,0,298,19.0
0,1,298,15.0
0,2,298,23.0
0,3,298,23.0
0,4,298,21.0
0,0,299,24.0
0,1,299,13.0
0,2,299,15.0
0,3,299,17.0
0,4,299,15.0
0,0,300,16.0
0,1,300,15.0
0,2,300,12.0
0,3,300,31.0
0,4,300,43.0
0,0,301,17.0
0,1,301,21.0
0,2,301,38.0
0,3,301,35.0
0,4,301,15.0
0,0,302,17.0
0,1,302,14.0
0,2,302,11.0
0,3,302,16.0
0,4,302,43.0
0,0,303,14.0
0,1,303,11.0
0,2,303,11.0
0,3,303,21.0
0,4,303,23.0
0,0,304,13.0
0,1,304,14.0
0,2,304,26.0
0,3,304,17.0
0,4,304,67.0
0,0,305,28.0
0,1,305,24.0
0,2,305,23.0
0,3,305,21.0
0,4,305,9.0
0,0,306,11.0
0,1,306,31.0
0,2,306,20.0
0,3,306,21.0
0,4,306,15.0
0,0,307,12.0
0,1,307,16.0
0,2,307,11.0
0,3,307,40.0
0,4,307,20.0
0,0,308,19.0
0,1,308,28.0
0,2,308,11.0
0,3,308,12.0
0,4,308,22.0
0,0,309,14.0
0,1,309,21.0
0,2,309,20.0
0,3,309,11.0
0,4,309,19.0
0,0,310,30.0
0,1,310,19.0
0,2,310,25.0
0,3,310,25.0
0,4,310,15.0
0,0,311,11.0
0,1,311,30.0
0,2,311,16.0
0,3,311,22.0
0,4,311,25.0
0,0,312,15.0
0,1,312,13.0
0,2,312,19.0
0,3,312,15.0
0,4,312,15.0
0,0,313,17.0
0,1,313,14.0
0,2,313,12.0
0,3,313,19.0
0,4,313,10.0
0,0,314,9.0
0,1,314,20.0
0,2,314,30.0
0,3,314,11.0
0,4,314,26.0
0,0,315,21.0
0,1,315,12.0
0,2,315,20.0
0,3,315,38.0
0,4,315,27.0
0,0,316,18.0
0,1,316,38.0
0,2,316,38.0
0,3,316,44.0
0,4,316,28.0
0,0,317,32.0
0,1,317,34.0
0,2,317,10.0
0,3,317,37.0
0,4,317,11.0
0,0,318,10.0
0,1,318,17.0
0,2,318,39.0
0,3,318,25.0
0,4,318,13.0
0,0,319,18.0
0,1,319,19.0
0,2,319,10.0
0,3,319,26.0
0,4,319,16.0
0,0,320,28.0
0,1,320,11.0
0,2,320,17.0
0,3,320,13.0
0,4,320,36.0
0,0,321,43.0
0,1,321,10.0
0,2,321,13.0
0,3,321,12.0
0,4,321,29.0
0,0,322,12.0
0,1,322,14.0
0,2,322,18.0
0,3,322,26.0
0,4,322,22.0
0,0,323,22.0
0,1,323,53.0
0,2,323,26.0
0,3,323,33.0
0,4,323,25.0
0,0,324,15.0
0,1,324,12.0
0,2,324,14.0
0,3,324,11.0
0,4,324,13.0
0,0,325,16.0
0,1,325,52.0
0,2,325,18.0
0,3,325,10.0
0,4,325,13.0
0,0,326,25.0
0,1,326,13.0
0,2,326,24.0
0,3,326,10.0
0,4,326,18.0
0,0,327,11.0
0,1,327,10.0
0,2,327,10.0
0,3,327,19.0
0,4,327,20.0
0,0,328,27.0
0,1,328,21.0
0,2,328,35.0
0,3,328,25.0
0,4,328,13.0
0,0,329,45.0
0,1,329,24.0
0,2,329,15.0
0,3,329,23.0
0,4,329,13.0
0,0,330,14.0
0,1,330,14.0
0,2,330,15.0
0,3,330,16.0
0,4,330,17.0
0,0,331,11.0
0,1,331,16.0
0,2,331,35.0
0,3,331,45.0
0,4,331,17.0
0,0,332,31.0
0,1,332,26.0
0,2,332,32.0
0,3,332,11.0
0,4,332,17.0
0,0,333,12.0
0,1,333,13.0
0,2,333,12.0
0,3,333,27.0
0,4,333,10.0
0,0,334,9.0
0,1,334,33.0
0,2,334,9.0
0,3,334,14.0
0,4,334,18.0
0,0,335,27.0
0,1,335,18.0
0,2,335,29.0
0,3,335,14.0
0,4,335,26.0
0,0,336,14.0
0,1,336,18.0
0,2,336,12.0
0,3,336,29.0
0,4,336,13.0
0,0,337,11.0
0,1,337,29.0
0,2,337,9.0
0,3,337,12.0
0,4,337,75.0
0,0,338,19.0
0,1,338,42.0
0,2,338,9.0
0,3,338,12.0
0,4,338,17.0
0,0,339,19.0
0,1,339,18.0
0,2,339,15.0
0,3,339,23.0
0,4,339,17.0
0,0,340,15.0
0,1,340,17.0
0,2,340,11.0
0,3,340,10.0
0,4,340,10.0
0,0,341,25.0
0,1,341,10.0
0,2,341,14.0
0,3,341,41.0
0,4,341,41.0
0,0,342,13.0
0,1,342,23.0
0,2,342,24.0
0,3,342,9.0
0,4,342,16.0
0,0,343,33.0
0,1,343,17.0
0,2,343,20.0
0,3,343,32.0
0,4,343,21.0
0,0,344,14.0
0,1,344,21.0
0,2,344,29.0
0,3,344,21.0
0,4,344,24.0
0,0,345,14.0
0,1,345,29.0
0,2,345,25.0
0,3,345,11.0
0,4,345,15.0
0,0,346,15.0
0,1,346,55.0
0,2,346,10.0
0,3,346,15.0
0,4,346,24.0
0,0,347,10.0
0,1,347,25.0
0,2,347,12.0
0,3,347,19.0
0,4,347,10.0
0,0,348,13.0
0,1,348,23.0
0,2,348,24.0
0,3,348,22.0
0,4,348,25.0
0,0,349,12.0
0,1,349,25.0
0,2,349,12.0
0,3,349,11.0
0,4,349,13.0
0,0,350,21.0
0,1,350,24.0
0,2,350,12.0
0,3,350,15.0
0,4,350,16.0
0,0,351,13.0
0,1,351,13.0
0,2,351,11.0
0,3,351,16.0
0,4,351,13.0
0,0,352,21.0
0,1,352,13.0
0,2,352,16.0
0,3,352,14.0
0,4,352,9.0
0,0,353,28.0
0,1,353,12.0
0,2,353,20.0
0,3,353,24.0
0,4,353,16.0
0,0,354,17.0
0,1,354,29.0
0,2,354,21.0
0,3,354,13.0
0,4,354,14.0
0,0,355,19.0
0,1,355,12.0
0,2,355,14.0
0,3,355,18.0
0,4,355,47.0
0,0,356,11.0
0,1,356,54.0
0,2,356,19.0
0,3,356,9.0
0,4,356,13.0
0,0,357,28.0
0,1,357,41.0
0,2,357,16.0
0,3,357,10.0
0,4,357,26.0
0,0,358,18.0
0,1,358,32.0
0,2,358,14.0
0,3,358,13.0
0,4,358,18.0
0,0,359,18.0
0,1,359,15.0
0,2,359,19.0
0,3,359,12.0
0,4,359,26.0
0,0,360,12.0
0,1,360,32.0
0,2,360,32.0
0,3,360,9.0
0,4,360,10.0
0,0,361,12.0
0,1,361,20.0
0,2,361,33.0
0,3,361,22.0
0,4,361,19.0
0,0,362,35.0
0,1,362,13.0
0,2,362,13.0
0,3,362,12.0
0,4,362,20.0
0,0,363,13.0
0,1,363,11.0
0,2,363,17.0
0,3,363,21.0
0,4,363,17.0
0,0,364,17.0
0,1,364,51.0
0,2,364,23.0
0,3,364,11.0
0,4,364,9.0
0,0,365,32.0
0,1,365,13.0
0,2,365,13.0
0,3,365,16.0
0,4,365,39.0
0,0,366,23.0
0,1,366,24.0
0,2,366,12.0
0,3,366,28.0
0,4,366,38.0
0,0,367,11.0
0,1,367,45.0
0,2,367,26.0
0,3,367,54.0
0,4,367,15.0
0,0,368,13.0
0,1,368,16.0
0,2,368,22.0
0,3,368,37.0
0,4,368,14.0
0,0,369,14.0
0,1,369,20.0
0,2,369,49.0
0,3,369,57.0
0,4,369,17.0
0,0,370,26.0
0,1,370,13.0
0,2,370,25.0
0,3,370,23.0
0,4,370,16.0
0,0,371,22.0
0,1,371,12.0
0,2,371,22.0
0,3,371,13.0
0,4,371,12.0
0,0,372,19.0
0,1,372,14.0
0,2,372,10.0
0,3,372,16.0
0,4,372,15.0
0,0,373,17.0
0,1,373,19.0
0,2,373,21.0
0,3,373,18.0
0,4,373,27.0
0,0,374,20.0
0,1,374,20.0
0,2,374,11.0
0,3,374,12.0
0,4,374,33.0
0,0,375,16.0
0,1,375,20.0
0,2,375,16.0
0,3,375,10.0
0,4,375,27.0
0,0,376,43.0
0,1,376,13.0
0,2,376,72.0
0,3,376,19.0
0,4,376,12.0
0,0,377,13.0
0,1,377,24.0
0,2,377,43.0
0,3,377,11.0
0,4,377,18.0
0,0,378,12.0
0,1,378,11.0
0,2,378,15.0
0,3,378,45.0
0,4,378,25.0
0,0,379,32.0
0,1,379,29.0
0,2,379,22.0
0,3,379,16.0
0,4,379,12.0
0,0,380,15.0
0,1,380,13.0
0,2,380,21.0
0,3,380,11.0
0,4,380,16.0
0,0,381,16.0
0,1,381,14.0
0,2,381,22.0
0,3,381,13.0
0,4,381,16.0
0,0,382,22.0
0,1,382,17.0
0,2,382,13.0
0,3,382,24.0
0,4,382,17.0
0,0,383,14.0
0,1,383,38.0
0,2,383,18.0
0,3,383,17.0
0,4,383,13.0
0,0,384,12.0
0,1,384,11.0
0,2,384,13.0
0,3,384,51.0
0,4,384,23.0
0,0,385,16.0
0,1,385,18.0
0,2,385,10.0
0,3,385,19.0
0,4,385,17.0
0,0,386,19.0
0,1,386,17.0
0,2,386,18.0
0,3,386,22.0
0,4,386,37.0
0,0,387,21.0
0,1,387,13.0
0,2,387,13.0
0,3,387,14.0
0,4,387,10.0
0,0,388,12.0
0,1,388,14.0
0,2,388,23.0
0,3,388,11.0
0,4,388,17.0
0,0,389,39.0
0,1,389,10.0
0,2,389,12.0
0,3,389,24.0
0,4,389,14.0
0,0,390,15.0
0,1,390,11.0
0,2,390,38.0
0,3,390,20.0
0,4,390,40.0
0,0,391,12.0
0,1,391,11.0
0,2,391,16.0
0,3,391,15.0
0,4,391,15.0
0,0,392,10.0
0,1,392,13.0
0,2,392,12.0
0,3,392,13.0
0,4,392,13.0
0,0,393,19.0
0,1,393,12.0
0,2,393,18.0
0,3,393,15.0
0,4,393,20.0
0,0,394,20.0
0,1,394,14.0
0,2,394,12.0
0,3,394,24.0
0,4,394,36.0
0,0,395,13.0
0,1,395,13.0
0,2,395,18.0
0,3,395,15.0
0,4,395,29.0
0,0,396,13.0
0,1,396,18.0
0,2,396,24.0
0,3,396,23.0
0,4,396,9.0
0,0,397,14.0
0,1,397,11.0
0,2,397,15.0
0,3,397,14.0
0,4,397,15.0
0,0,398,15.0
0,1,398,11.0
0,2,398,16.0
0,3,398,15.0
0,4,398,20.0
0,0,399,19.0
0,1,399,21.0
0,2,399,32.0
0,3,399,29.0
0,4,399,77.0
0,0,400,22.0
0,1,400,18.0
0,2,400,11.0
0,3,400,11.0
0,4,400,17.0
0,0,401,10.0
0,1,401,12.0
0,2,401,18.0
0,3,401,44.0
0,4,401,19.0
0,0,402,8.0
0,1,402,10.0
0,2,402,9.0
0,3,402,22.0
0,4,402,40.0
0,0,403,20.0
0,1,403,9.0
0,2,403,33.0
0,3,403,20.0
0,4,403,18.0
0,0,404,10.0
0,1,404,24.0
0,2,404,9.0
0,3,404,24.0
0,4,404,22.0
0,0,405,16.0
0,1,405,10.0
0,2,405,17.0
0,3,405,24.0
0,4,405,22.0
0,0,406,17.0
0,1,406,12.0
0,2,406,16.0
0,3,406,13.0
0,4,406,17.0
0,0,407,25.0
0,1,407,19.0
0,2,407,11.0
0,3,407,20.0
0,4,407,15.0
0,0,408,24.0
0,1,408,22.0
0,2,408,22.0
0,3,408,19.0
0,4,408,15.0
0,0,409,10.0
0,1,409,12.0
0,2,409,27.0
0,3,409,18.0
0,4,409,26.0
0,0,410,10.0
0,1,410,16.0
0,2,410,17.0
0,3,410,15.0
0,4,410,32.0
0,0,411,19.0
0,1,411,24.0
0,2,411,13.0
0,3,411,22.0
0,4,411,10.0
0,0,412,18.0
0,1,412,15.0
0,2,412,12.0
0,3,412,9.0
0,4,412,14.0
0,0,413,26.0
0,1,413,17.0
0,2,413,13.0
0,3,413,32.0
0,4,413,17.0
0,0,414,11.0
0,1,414,9.0
0,2,414,10.0
0,3,414,17.0
0,4,414,16.0
0,0,415,49.0
0,1,415,29.0
0,2,415,15.0
0,3,415,17.0
0,4,415,13.0
0,0,416,16.0
0,1,416,9.0
0,2,416,35.0
0,3,416,10.0
0,4,416,31.0
0,0,417,12.0
0,1,417,19.0
0,2,417,15.0
0,3,417,13.0
0,4,417,30.0
0,0,418,12.0
0,1,418,18.0
0,2,418,17.0
0,3,418,11.0
0,4,418,12.0
0,0,419,20.0
0,1,419,38.0
0,2,419,13.0
0,3,419,33.0
0,4,419,28.0
0,0,420,18.0
0,1,420,11.0
0,2,420,16.0
0,3,420,27.0
0,4,420,13.0
0,0,421,25.0
0,1,421,11.0
0,2,421,21.0
0,3,421,22.0
0,4,421,24.0
0,0,422,19.0
0,1,422,11.0
0,2,422,11.0
0,3,422,18.0
0,4,422,24.0
0,0,423,27.0
0,1,423,10.0
0,2,423,10.0
0,3,423,15.0
0,4,423,15.0
0,0,424,12.0
0,1,424,14.0
0,2,424,23.0
0,3,424,16.0
0,4,424,31.0
0,0,425,15.0
0,1,425,33.0
0,2,425,15.0
0,3,425,17.0
0,4,425,45.0
0,0,426,14.0
0,1,426,17.0
0,2,426,17.0
0,3,426,25.0
0,4,426,11.0
0,0,427,9.0
0,1,427,10.0
0,2,427,34.0
0,3,427,21.0
0,4,427,12.0
0,0,428,11.0
0,1,428,12.0
0,2,428,18.0
0,3,428,19.0
0,4,428,15.0
0,0,429,22.0
0,1,429,14.0
0,2,429,17.0
0,3,429,12.0
0,4,429,29.0
0,0,430,21.0
0,1,430,25.0
0,2,430,22.0
0,3,430,28.0
0,4,430,20.0
0,0,431,14.0
0,1,431,29.0
0,2,431,9.0
0,3,431,19.0
0,4,431,14.0
0,0,432,23.0
0,1,432,15.0
0,2,432,11.0
0,3,432,18.0
0,4,432,28.0
0,0,433,22.0
0,1,433,24.0
0,2,433,22.0
0,3,433,26.0
0,4,433,32.0
0,0,434,11.0
0,1,434,23.0
0,2,434,12.0
0,3,434,14.0
0,4,434,15.0
0,0,435,38.0
0,1,435,10.0
0,2,435,17.0
0,3,435,20.0
0,4,435,27.0
0,0,436,14.0
0,1,436,12.0
0,2,436,28.0
0,3,436,15.0
0,4,436,28.0
0,0,437,19.0
0,1,437,11.0
0,2,437,11.0
0,3,437,16.0
0,4,437,20.0
0,0,438,12.0
0,1,438,60.0
0,2,438,14.0
0,3,438,19.0
0,4,438,25.0
0,0,439,8.0
0,1,439,22.0
0,2,439,27.0
0,3,439,21.0
0,4,439,14.0
0,0,440,20.0
0,1,440,30.0
0,2,440,13.0
0,3,440,10.0
0,4,440,21.0
0,0,441,14.0
0,1,441,13.0
0,2,441,20.0
0,3,441,8.0
0,4,441,64.0
0,0,442,30.0
0,1,442,14.0
0,2,442,14.0
0,3,442,18.0
0,4,442,14.0
0,0,443,13.0
0,1,443,15.0
0,2,443,13.0
0,3,443,14.0
0,4,443,14.0
0,0,444,16.0
0,1,444,14.0
0,2,444,18.0
0,3,444,8.0
0,4,444,26.0
0,0,445,16.0
0,1,445,21.0
0,2,445,12.0
0,3,445,22.0
0,4,445,23.0
0,0,446,14.0
0,1,446,24.0
0,2,446,40.0
0,3,446,10.0
0,4,446,15.0
0,0,447,29.0
0,1,447,19.0
0,2,447,24.0
0,3,447,28.0
0,4,447,13.0
0,0,448,18.0
0,1,448,15.0
0,2,448,20.0
0,3,448,29.0
0,4,448,20.0
0,0,449,16.0
0,1,449,21.0
0,2,449,14.0
0,3,449,29.0
0,4,449,18.0
0,0,450,13.0
0,1,450,29.0
0,2,450,10.0
0,3,450,26.0
0,4,450,10.0
0,0,451,18.0
0,1,451,20.0
0,2,451,18.0
0,3,451,47.0
0,4,451,26.0
0,0,452,24.0
0,1,452,36.0
0,2,452,24.0
0,3,452,12.0
0,4,452,21.0
0,0,453,16.0
0,1,453,23.0
0,2,453,12.0
0,3,453,9.0
0,4,453,28.0
0,0,454,37.0
0,1,454,18.0
0,2,454,12.0
0,3,454,25.0
0,4,454,13.0
0,0,455,32.0
0,1,455,20.0
0,2,455,22.0
0,3,455,17.0
0,4,455,12.0
0,0,456,16.0
0,1,456,17.0
0,2,456,45.0
0,3,456,15.0
0,4,456,35.0
0,0,457,17.0
0,1,457,16.0
0,2,457,41.0
0,3,457,34.0
0,4,457,14.0
0,0,458,25.0
0,1,458,19.0
0,2,458,48.0
0,3,458,20.0
0,4,458,37.0
0,0,459,21.0
0,1,459,16.0
0,2,459,15.0
0,3,459,19.0
0,4,459,17.0
0,0,460,29.0
0,1,460,18.0
0,2,460,13.0
0,3,460,9.0
0,4,460,12.0
0,0,461,9.0
0,1,461,37.0
0,2,461,11.0
0,3,461,10.0
0,4,461,17.0
0,0,462,47.0
0,1,462,13.0
0,2,462,19.0
0,3,462,37.0
0,4,462,25.0
0,0,463,25.0
0,1,463,12.0
0,2,463,16.0
0,3,463,12.0
0,4,463,17.0
0,0,464,13.0
0,1,464,16.0
0,2,464,16.0
0,3,464,36.0
0,4,464,11.0
0,0,465,12.0
0,1,465,13.0
0,2,465,18.0
0,3,465,19.0
0,4,465,10.0
0,0,466,12.0
0,1,466,23.0
0,2,466,16.0
0,3,466,25.0
0,4,466,23.0
0,0,467,12.0
0,1,467,12.0
0,2,467,23.0
0,3,467,16.0
0,4,467,11.0
0,0,468,9.0
0,1,468,16.0
0,2,468,11.0
0,3,468,72.0
0,4,468,15.0
0,0,469,13.0
0,1,469,25.0
0,2,469,11.0
0,3,469,49.0
0,4,469,13.0
0,0,470,12.0
0,1,470,13.0
0,2,470,22.0
0,3,470,15.0
0,4,470,15.0
0,0,471,16.0
0,1,471,18.0
0,2,471,24.0
0,3,471,36.0
0,4,471,16.0
0,0,472,11.0
0,1,472,14.0
0,2,472,10.0
0,3,472,14.0
0,4,472,14.0
0,0,473,12.0
0,1,473,14.0
0,2,473,15.0
0,3,473,12.0
0,4,473,18.0
0,0,474,33.0
0,1,474,19.0
0,2,474,16.0
0,3,474,14.0
0,4,474,60.0
0,0,475,8.0
0,1,475,16.0
0,2,475,29.0
0,3,475,21.0
0,4,475,15.0
0,0,476,17.0
0,1,476,10.0
0,2,476,32.0
0,3,476,10.0
0,4,476,16.0
0,0,477,25.0
0,1,477,9.0
0,2,477,10.0
0,3,477,24.0
0,4,477,29.0
0,0,478,37.0
0,1,478,12.0
0,2,478,11.0
0,3,478,18.0
0,4,478,15.0
0,0,479,17.0
0,1,479,23.0
0,2,479,14.0
0,3,479,20.0
0,4,479,18.0
0,0,480,13.0
0,1,480,18.0
0,2,480,12.0
0,3,480,37.0
0,4,480,14.0
0,0,481,28.0
0,1,481,9.0
0,2,481,22.0
0,3,481,11.0
0,4,481,13.0
0,0,482,17.0
0,1,482,12.0
0,2,482,19.0
0,3,482,25.0
0,4,482,34.0
0,0,483,12.0
0,1,483,14.0
0,2,483,13.0
0,3,483,12.0
0,4,483,23.0
0,0,484,28.0
0,1,484,13.0
0,2,484,11.0
0,3,484,9.0
0,4,484,15.0
0,0,485,12.0
0,1,485,20.0
0,2,485,15.0
0,3,485,17.0
0,4,485,12.0
0,0,486,21.0
0,1,486,13.0
0,2,486,20.0
0,3,486,20.0
0,4,486,22.0
0,0,487,28.0
0,1,487,31.0
0,2,487,25.0
0,3,487,9.0
0,4,487,17.0
0,0,488,18.0
0,1,488,18.0
0,2,488,12.0
0,3,488,10.0
0,4,488,20.0
0,0,489,19.0
0,1,489,39.0
0,2,489,25.0
0,3,489,41.0
0,4,489,15.0
0,0,490,42.0
0,1,490,17.0
0,2,490,30.0
0,3,490,12.0
0,4,490,16.0
0,0,491,9.0
0,1,491,25.0
0,2,491,19.0
0,3,491,26.0
0,4,491,16.0
0,0,492,9.0
0,1,492,12.0
0,2,492,11.0
0,3,492,22.0
0,4,492,14.0
0,0,493,12.0
0,1,493,11.0
0,2,493,13.0
0,3,493,13.0
0,4,493,11.0
0,0,494,19.0
0,1,494,11.0
0,2,494,14.0
0,3,494,49.0
0,4,494,20.0
0,0,495,18.0
0,1,495,16.0
0,2,495,24.0
0,3,495,14.0
0,4,495,18.0
0,0,496,16.0
0,1,496,12.0
0,2,496,31.0
0,3,496,14.0
0,4,496,21.0
0,0,497,15.0
0,1,497,18.0
0,2,497,17.0
0,3,497,38.0
0,4,497,9.0
0,0,498,57.0
0,1,498,10.0
0,2,498,15.0
0,3,498,12.0
0,4,498,18.0
0,0,499,12.0
0,1,499,41.0
0,2,499,28.0
0,3,499,12.0
0,4,499,10.0
0,0,500,15.0
0,1,500,11.0
0,2,500,13.0
0,3,500,12.0
0,4,500,22.0
0,0,501,21.0
0,1,501,13.0
0,2,501,11.0
0,3,501,36.0
0,4,501,31.0
0,0,502,18.0
0,1,502,16.0
0,2,502,34.0
0,3,502,24.0
0,4,502,10.0
0,0,503,38.0
0,1,503,23.0
0,2,503,9.0
0,3,503,9.0
0,4,503,13.0
0,0,504,31.0
0,1,504,18.0
0,2,504,13.0
0,3,504,22.0
0,4,504,19.0
0,0,505,30.0
0,1,505,24.0
0,2,505,14.0
0,3,505,12.0
0,4,505,17.0
0,0,506,42.0
0,1,506,27.0
0,2,506,19.0
0,3,506,12.0
0,4,506,25.0
0,0,507,16.0
0,1,507,15.0
0,2,507,14.0
0,3,507,16.0
0,4,507,14.0
0,0,508,16.0
0,1,508,15.0
0,2,508,36.0
0,3,508,19.0
0,4,508,20.0
0,0,509,20.0
0,1,509,22.0
0,2,509,33.0
0,3,509,19.0
0,4,509,16.0
0,0,510,13.0
0,1,510,45.0
0,2,510,15.0
0,3,510,21.0
0,4,510,10.0
0,0,511,17.0
0,1,511,53.0
0,2,511,43.0
0,3,511,25.0
0,4,511,12.0
0,0,512,35.0
0,1,512,14.0
0,2,512,36.0
0,3,512,25.0
0,4,512,13.0
0,0,513,17.0
0,1,513,11.0
0,2,513,18.0
0,3,513,14.0
0,4,513,24.0
0,0,514,18.0
0,1,514,10.0
0,2,514,14.0
0,3,514,19.0
0,4,514,26.0
0,0,515,27.0
0,1,515,13.0
0,2,515,57.0
0,3,515,39.0
0,4,515,22.0
0,0,516,19.0
0,1,516,14.0
0,2,516,12.0
0,3,516,17.0
0,4,516,12.0
0,0,517,10.0
0,1,517,14.0
0,2,517,35.0
0,3,517,16.0
0,4,517,26.0
0,0,518,16.0
0,1,518,17.0
0,2,518,14.0
0,3,518,25.0
0,4,518,11.0
0,0,519,15.0
0,1,519,18.0
0,2,519,18.0
0,3,519,15.0
0,4,519,9.0
0,0,520,14.0
0,1,520,15.0
0,2,520,11.0
0,3,520,14.0
0,4,520,30.0
0,0,521,20.0
0,1,521,15.0
0,2,521,11.0
0,3,521,15.0
0,4,521,19.0
0,0,522,9.0
0,1,522,18.0
0,2,522,30.0
0,3,522,20.0
0,4,522,14.0
0,0,523,14.0
0,1,523,17.0
0,2,523,22.0
0,3,523,18.0
0,4,523,15.0
0,0,524,14.0
0,1,524,14.0
0,2,524,13.0
0,3,524,43.0
0,4,524,22.0
0,0,525,14.0
0,1,525,33.0
0,2,525,16.0
0,3,525,18.0
0,4,525,21.0
0,0,526,29.0
0,1,526,11.0
0,2,526,11.0
0,3,526,13.0
0,4,526,23.0
0,0,527,9.0
0,1,527,36.0
0,2,527,18.0
0,3,527,16.0
0,4,527,18.0
0,0,528,10.0
0,1,528,10.0
0,2,528,15.0
0,3,528,11.0
0,4,528,16.0
0,0,529,35.0
0,1,529,22.0
0,2,529,10.0
0,3,529,24.0
0,4,529,17.0
0,0,530,14.0
0,1,530,18.0
0,2,530,8.0
0,3,530,12.0
0,4,530,10.0
0,0,531,17.0
0,1,531,11.0
0,2,531,43.0
0,3,531,15.0
0,4,531,15.0
0,0,532,27.0
0,1,532,20.0
0,2,532,9.0
0,3,532,31.0
0,4,532,17.0
0,0,533,26.0
0,1,533,24.0
0,2,533,13.0
0,3,533,13.0
0,4,533,24.0
0,0,534,13.0
0,1,534,10.0
0,2,534,22.0
0,3,534,24.0
0,4,534,12.0
0,0,535,14.0
0,1,535,35.0
0,2,535,12.0
0,3,535,36.0
0,4,535,29.0
0,0,536,28.0
0,1,536,12.0
0,2,536,13.0
0,3,536,14.0
0,4,536,10.0
0,0,537,16.0
0,1,537,19.0
0,2,537,31.0
0,3,537,14.0
0,4,537,16.0
0,0,538,10.0
0,1,538,13.0
0,2,538,18.0
0,3,538,9.0
0,4,538,38.0
0,0,539,21.0
0,1,539,19.0
0,2,539,10.0
0,3,539,14.0
0,4,539,17.0
0,0,540,22.0
0,1,540,35.0
0,2,540,36.0
0,3,540,28.0
0,4,540,19.0
0,0,541,15.0
0,1,541,14.0
0,2,541,13.0
0,3,541,12.0
0,4,541,10.0
0,0,542,14.0
0,1,542,18.0
0,2,542,10.0
0,3,542,43.0
0,4,542,23.0
0,0,543,22.0
0,1,543,13.0
0,2,543,12.0
0,3,543,15.0
0,4,543,20.0
0,0,544,12.0
0,1,544,20.0
0,2,544,26.0
0,3,544,17.0
0,4,544,13.0
0,0,545,11.0
0,1,545,11.0
0,2,545,29.0
0,3,545,19.0
0,4,545,25.0
0,0,546,23.0
0,1,546,33.0
0,2,546,21.0
0,3,546,18.0
0,4,546,33.0
0,0,547,16.0
0,1,547,12.0
0,2,547,15.0
0,3,547,17.0
0,4,547,34.0
0,0,548,9.0
0,1,548,14.0
0,2,548,21.0
0,3,548,22.0
0,4,548,15.0
0,0,549,17.0
0,1,549,18.0
0,2,549,36.0
0,3,549,18.0
0,4,549,37.0
0,0,550,24.0
0,1,550,26.0
0,2,550,20.0
0,3,550,11.0
0,4,550,21.0
0,0,551,19.0
0,1,551,13.0
0,2,551,13.0
0,3,551,15.0
0,4,551,14.0
0,0,552,12.0
0,1,552,15.0
0,2,552,14.0
0,3,552,32.0
0,4,552,10.0
0,0,553,8.0
0,1,553,13.0
0,2,553,13.0
0,3,553,15.0
0,4,553,19.0
0,0,554,14.0
0,1,554,26.0
0,2,554,12.0
0,3,554,16.0
0,4,554,32.0
0,0,555,11.0
0,1,555,17.0
0,2,555,12.0
0,3,555,10.0
0,4,555,17.0
0,0,556,29.0
0,1,556,18.0
0,2,556,30.0
0,3,556,18.0
0,4,556,14.0
0,0,557,10.0
0,1,557,29.0
0,2,557,12.0
0,3,557,26.0
0,4,557,15.0
0,0,558,17.0
