Simulation,Agent,Episode,Reward
0,3,165,18.0
0,4,165,14.0
0,0,166,14.0
0,1,166,24.0
0,2,166,17.0
0,3,166,28.0
0,4,166,17.0
0,0,167,38.0
0,1,167,10.0
0,2,167,14.0
0,3,167,22.0
0,4,167,9.0
0,0,168,20.0
0,1,168,11.0
0,2,168,16.0
0,3,168,33.0
0,4,168,17.0
0,0,169,42.0
0,1,169,18.0
0,2,169,11.0
0,3,169,18.0
0,4,169,20.0
0,0,170,29.0
0,1,170,25.0
0,2,170,16.0
0,3,170,20.0
0,4,170,26.0
0,0,171,38.0
0,1,171,14.0
0,2,171,47.0
0,3,171,39.0
0,4,171,17.0
0,0,172,16.0
0,1,172,21.0
0,2,172,48.0
0,3,172,33.0
0,4,172,11.0
0,0,173,12.0
0,1,173,63.0
0,2,173,36.0
0,3,173,13.0
0,4,173,33.0
0,0,174,11.0
0,1,174,21.0
0,2,174,12.0
0,3,174,39.0
0,4,174,43.0
0,0,175,43.0
0,1,175,9.0
0,2,175,10.0
0,3,175,22.0
0,4,175,23.0
0,0,176,14.0
0,1,176,53.0
0,2,176,26.0
0,3,176,14.0
0,4,176,26.0
0,0,177,28.0
0,1,177,35.0
0,2,177,18.0
0,3,177,23.0
0,4,177,28.0
0,0,178,21.0
0,1,178,26.0
0,2,178,15.0
0,3,178,27.0
0,4,178,15.0
0,0,179,26.0
0,1,179,35.0
0,2,179,10.0
0,3,179,13.0
0,4,179,15.0
0,0,180,21.0
0,1,180,29.0
0,2,180,11.0
0,3,180,28.0
0,4,180,15.0
0,0,181,13.0
0,1,181,16.0
0,2,181,13.0
0,3,181,23.0
0,4,181,12.0
0,0,182,22.0
0,1,182,17.0
0,2,182,15.0
0,3,182,46.0
0,4,182,19.0
0,0,183,31.0
0,1,183,63.0
0,2,183,16.0
0,3,183,25.0
0,4,183,13.0
0,0,184,16.0
0,1,184,16.0
0,2,184,10.0
0,3,184,12.0
0,4,184,9.0
0,0,185,14.0
0,1,185,10.0
0,2,185,21.0
0,3,185,19.0
0,4,185,28.0
0,0,186,26.0
0,1,186,15.0
0,2,186,15.0
0,3,186,17.0
0,4,186,9.0
0,0,187,16.0
0,1,187,13.0
0,2,187,26.0
0,3,187,19.0
0,4,187,13.0
0,0,188,24.0
0,1,188,19.0
0,2,188,18.0
0,3,188,12.0
0,4,188,31.0
0,0,189,15.0
0,1,189,45.0
0,2,189,22.0
0,3,189,13.0
0,4,189,34.0
0,0,190,15.0
0,1,190,34.0
0,2,190,15.0
0,3,190,11.0
0,4,190,20.0
